o,d,flow_in,flow_out
928,900,293,756
928,901,278,421
928,902,33,72
928,903,272,322
928,906,2222,2674
928,907,1385,1521
928,908,1446,1870
928,909,2556,3279
928,910,13785,18037
928,911,73655,76067
928,913,20,160
928,914,27,60
928,915,3,7
928,916,96,208
928,917,152,249
928,918,80,94
928,919,124,134
928,920,92,113
928,921,291,376
928,922,98,112
928,923,164,241
928,924,30,33
928,926,9,12
928,927,3,4
928,928,20,20
928,929,6546,7365
928,930,3306,3677
928,931,4180,5450
928,932,3255,4195
928,933,1,1
928,934,15,15
928,936,7,10
928,937,11,11
928,938,87,117
928,939,1,4
928,940,3191,5004
928,941,12,12
928,942,654,675
928,946,5,6
929,8,6146,7264
929,11,2558,2698
929,12,2682,2858
929,13,4653,4962
929,14,930,965
929,15,1271,1355
929,19,2,2
929,20,416,426
929,21,6424,6945
929,22,9,9
929,23,1304,1375
929,24,3,6
929,25,127,138
929,27,469,507
929,28,788,1271
929,49,18,18
929,50,199,210
929,51,116,118
929,52,338,349
929,53,3609,4210
929,54,4895,5203
929,55,17894,18510
929,56,205,230
929,58,189,199
929,60,308,318
929,61,411,419
929,63,388,421
929,65,91,110
929,66,224,249
929,67,157,209
929,68,681,963
929,70,505,1118
929,98,1189,1209
929,99,1726,1779
929,102,65,68
929,103,160,800
929,127,661,833
929,128,2503,2565
929,129,1809,1919
929,130,1680,1717
929,132,13270,13567
929,133,321,330
929,480,2018,2072
929,481,499,571
929,483,5916,6322
929,511,963,1093
929,512,646,797
929,514,325,374
929,516,273,297
929,518,6715,8030
929,519,2269,2503
929,521,941,993
929,522,3,3
929,524,244,254
929,525,457,479
929,526,755,794
929,527,513,538
929,528,2586,2765
929,832,380,441
929,856,73,83
929,857,87,161
929,859,48,138
929,860,2,26
929,862,6,128
929,863,870,960
929,877,386,647
929,879,80,385
929,882,428,873
929,883,66,172
929,884,85,382
929,885,3,28
929,886,26,65
929,887,145,478
929,888,9,26
929,889,41,129
929,890,46,619
929,892,53,56
929,894,62,70
929,895,50,66
929,896,998,1154
929,900,1569,3800
929,901,1696,2784
929,902,431,942
929,903,696,928
929,906,5481,7065
929,907,6148,7085
929,908,5930,7769
929,909,4553,6535
929,910,40363,58790
929,911,77421,80627
929,913,191,573
929,914,207,434
929,915,120,253
929,916,1077,3150
929,917,1186,2538
929,918,703,1145
929,919,230,517
929,920,1125,1588
929,921,1781,3024
929,922,820,1180
929,923,1364,2512
929,924,347,414
929,926,84,99
929,927,22,30
929,928,4159,5901
929,929,140,164
929,930,3197,3795
929,931,10030,12315
929,932,10613,13173
929,933,29,34
929,934,91,114
929,936,72,97
929,937,96,107
929,938,678,957
929,939,16,72
929,940,14456,29590
929,941,42,55
929,942,3174,3591
929,946,45,57
930,8,3778,4529
930,11,1403,1518
930,12,2633,2874
930,13,3093,3467
930,14,532,588
930,15,592,658
930,19,2,2
930,20,205,219
930,21,4901,5415
930,22,7,8
930,23,588,668
930,24,2,7
930,25,69,82
930,27,123,169
930,28,225,409
930,49,2,10
930,50,68,71
930,51,13,16
930,52,86,98
930,53,541,766
930,54,672,863
930,55,2576,3022
930,56,39,57
930,58,47,63
930,60,102,110
930,61,205,232
930,63,88,125
930,65,15,27
930,66,30,33
930,67,47,88
930,68,505,950
930,70,197,754
930,98,789,833
930,99,455,530
930,102,16,18
930,103,128,625
930,127,180,264
930,128,524,570
930,129,348,414
930,130,559,644
930,132,3057,3243
930,133,131,157
930,480,1344,1407
930,481,256,284
930,483,2843,3133
930,511,2633,3167
930,512,1523,2021
930,514,908,1109
930,516,836,905
930,518,3537,4044
930,519,1956,2232
930,521,357,407
930,522,3,3
930,524,104,122
930,525,250,267
930,526,342,381
930,527,320,339
930,528,1521,1665
930,832,90,124
930,856,15,18
930,857,45,93
930,859,34,94
930,860,1,8
930,862,12,95
930,863,454,510
930,877,163,320
930,879,25,148
930,882,228,655
930,883,111,314
930,884,52,376
930,885,0,21
930,886,14,44
930,887,81,323
930,888,3,25
930,889,24,73
930,890,45,422
930,892,25,27
930,894,32,36
930,895,54,71
930,896,373,451
930,900,5878,14319
930,901,995,1569
930,902,196,442
930,903,427,563
930,906,1288,2060
930,907,1091,1351
930,908,1361,2362
930,909,1253,2144
930,910,22989,36469
930,911,46409,52604
930,913,121,504
930,914,188,408
930,915,24,53
930,916,896,1489
930,917,809,1355
930,918,459,653
930,919,238,360
930,920,684,846
930,921,1236,1792
930,922,393,544
930,923,804,1286
930,924,182,208
930,926,83,89
930,927,34,46
930,928,2134,3565
930,929,2734,3280
930,930,47,49
930,931,2694,3181
930,932,5213,6824
930,933,18,19
930,934,55,71
930,936,35,40
930,937,50,53
930,938,431,591
930,939,14,41
930,940,4272,9932
930,941,21,34
930,942,723,1031
930,946,37,40
931,8,5935,6962
931,11,2042,2135
931,12,2751,2929
931,13,3175,3668
931,14,1139,1191
931,15,1615,1724
931,20,647,662
931,21,11990,12763
931,22,13,14
931,23,1873,1996
931,24,21,31
931,25,446,480
931,27,575,709
931,28,1065,1580
931,49,23,23
931,50,168,180
931,51,58,58
931,52,220,227
931,53,3260,3959
931,54,4055,5177
931,55,17361,18427
931,56,132,156
931,58,242,298
931,60,571,588
931,61,657,671
931,63,479,527
931,65,105,142
931,66,245,281
931,67,143,194
931,68,2169,3582
931,70,281,1252
931,98,1716,1763
931,99,1844,1979
931,102,52,62
931,103,442,1621
931,127,818,1188
931,128,1988,2039
931,129,1820,1917
931,130,2117,2178
931,132,8830,9040
931,133,293,302
931,480,5083,5202
931,481,393,455
931,483,14520,15654
931,511,26277,29637
931,512,8923,10994
931,514,7944,9433
931,516,7100,7522
931,518,29492,31980
931,519,4743,5092
931,521,605,681
931,522,5,5
931,524,380,415
931,525,375,398
931,526,480,533
931,527,503,553
931,528,3983,4346
931,832,239,319
931,856,76,91
931,857,154,260
931,859,118,331
931,860,3,45
931,862,66,305
931,863,1639,1856
931,877,348,623
931,879,47,256
931,882,728,1445
931,883,151,453
931,884,71,538
931,885,6,90
931,886,13,50
931,887,141,411
931,888,11,38
931,889,20,95
931,890,139,1095
931,892,90,104
931,894,108,136
931,895,88,157
931,896,1124,1460
931,900,3557,8383
931,901,2611,4198
931,902,304,666
931,903,1211,1617
931,906,4226,5789
931,907,3137,3801
931,908,5496,10089
931,909,4602,7442
931,910,29035,41230
931,911,98431,102673
931,913,355,837
931,914,269,647
931,915,82,180
931,916,2774,4485
931,917,1377,2684
931,918,466,801
931,919,164,378
931,920,626,960
931,921,1701,3086
931,922,651,1004
931,923,982,1882
931,924,231,346
931,926,368,383
931,927,13,25
931,928,2623,3998
931,929,8233,9282
931,930,3969,4564
931,931,331,408
931,932,5596,7280
931,933,75,96
931,934,84,129
931,936,99,140
931,937,36,41
931,938,604,899
931,939,14,42
931,940,12066,25120
931,941,82,103
931,942,4459,5378
931,946,105,112
932,8,9415,11817
932,11,4824,5318
932,12,3637,4083
932,13,7526,8847
932,14,2313,2543
932,15,2652,3183
932,19,2,2
932,20,1073,1141
932,21,21193,24090
932,22,3,3
932,23,4845,5360
932,24,10,66
932,25,380,466
932,27,266,305
932,28,367,739
932,49,7,9
932,50,71,80
932,51,21,22
932,52,109,117
932,53,1230,1752
932,54,2156,2847
932,55,7150,7771
932,56,99,122
932,58,116,154
932,60,190,198
932,61,271,298
932,63,185,206
932,65,38,42
932,66,106,126
932,67,54,98
932,68,3672,6031
932,70,619,2681
932,98,2428,2589
932,99,1610,1908
932,102,43,48
932,103,986,4272
932,127,278,392
932,128,887,957
932,129,876,1040
932,130,1162,1238
932,132,5105,5379
932,133,99,113
932,480,7592,7961
932,481,323,388
932,483,2508,2722
932,511,43739,54105
932,512,35539,45909
932,514,12701,17516
932,516,61571,68161
932,518,4187,4543
932,519,3266,3522
932,521,624,731
932,522,4,4
932,524,198,230
932,525,199,217
932,526,400,452
932,527,876,1062
932,528,4488,5077
932,832,239,316
932,856,53,67
932,857,211,409
932,859,185,721
932,860,10,57
932,862,80,696
932,863,2635,3213
932,877,397,797
932,879,89,571
932,882,1428,3381
932,883,377,1188
932,884,108,1153
932,885,9,161
932,886,18,177
932,887,176,690
932,888,11,56
932,889,31,135
932,890,96,2834
932,892,45,60
932,894,170,225
932,895,237,393
932,896,2272,3562
932,900,1796,4844
932,901,1707,3308
932,902,1135,1769
932,903,1614,2490
932,906,1970,3217
932,907,1679,2106
932,908,1374,2093
932,909,1567,2457
932,910,13495,21401
932,911,22327,23831
932,913,722,3984
932,914,408,1251
932,915,142,343
932,916,3244,5785
932,917,1639,6358
932,918,748,2075
932,919,155,416
932,920,502,874
932,921,1334,2817
932,922,1312,3244
932,923,1172,2177
932,924,322,441
932,926,551,767
932,927,15,22
932,928,2361,3659
932,929,11139,13992
932,930,6587,7991
932,931,4370,7139
932,932,885,1114
932,933,23,32
932,934,161,266
932,936,63,114
932,937,35,43
932,938,749,1163
932,939,22,112
932,940,3240,8834
932,941,43,56
932,942,2069,2692
932,946,57,77
933,8,86,99
933,11,30,32
933,12,28,31
933,13,29,34
933,14,7,12
933,15,71,78
933,20,25,27
933,21,96,101
933,23,69,71
933,24,2,3
933,25,11,14
933,27,12,12
933,28,9,9
933,53,5,7
933,54,10,14
933,55,149,164
933,56,4,4
933,58,2,2
933,60,11,12
933,61,4,4
933,63,1,2
933,65,0,1
933,66,0,1
933,67,3,5
933,68,2744,4371
933,70,104,314
933,98,58,60
933,99,48,59
933,102,1,1
933,103,72,256
933,127,6,6
933,128,2,2
933,129,3,3
933,130,7,7
933,132,13,14
933,480,34,35
933,481,1,2
933,483,32,33
933,511,5,6
933,512,5,5
933,514,32,39
933,516,74,74
933,518,26,32
933,519,18,20
933,521,15,16
933,524,6,6
933,525,8,8
933,526,6,7
933,527,4,4
933,528,164,184
933,832,5,6
933,856,4,5
933,857,8,13
933,859,4,8
933,860,0,4
933,862,2,3
933,863,16,20
933,877,8,21
933,879,2,8
933,882,5,9
933,892,1,3
933,894,6,6
933,895,6,6
933,896,65,101
933,900,13,22
933,901,2,4
933,902,5,7
933,903,9,13
933,906,8,10
933,907,9,9
933,908,8,10
933,909,4,6
933,910,17,26
933,911,36,40
933,913,161,449
933,914,18,53
933,915,7,18
933,916,61,189
933,917,95,159
933,918,214,249
933,919,146,218
933,921,799,1061
933,922,276,442
933,923,3639,5134
933,924,12076,15750
933,926,663,786
933,927,1,1
933,928,5,7
933,929,12,17
933,930,12,15
933,931,73,90
933,932,20,27
933,933,26,37
933,934,11,14
933,935,5976,8023
933,936,14,17
933,937,16,18
933,938,9,12
933,939,3,4
933,940,24,33
933,941,3,3
933,942,74,100
933,946,1,1
934,8,320,380
934,11,132,136
934,12,72,74
934,13,116,121
934,14,22,22
934,15,294,305
934,20,71,72
934,21,353,379
934,23,370,397
934,24,0,9
934,25,46,49
934,27,78,78
934,28,184,185
934,50,2,2
934,51,2,2
934,52,8,8
934,53,51,54
934,54,81,84
934,55,1703,1777
934,56,10,10
934,58,14,16
934,60,26,26
934,61,13,13
934,63,15,15
934,65,1,1
934,66,1,1
934,67,5,5
934,68,5950,18966
934,70,116,752
934,98,279,282
934,99,286,303
934,102,2,4
934,103,136,829
934,127,14,15
934,128,29,30
934,129,16,16
934,130,28,29
934,132,113,113
934,133,1,1
934,480,114,117
934,481,24,24
934,483,126,134
934,511,6,9
934,512,32,35
934,514,59,81
934,516,192,204
934,518,110,118
934,519,52,57
934,521,40,44
934,524,13,14
934,525,18,19
934,526,46,48
934,527,88,95
934,528,1486,1562
934,832,23,26
934,856,9,11
934,857,20,28
934,859,64,96
934,862,0,46
934,863,50,52
934,877,48,127
934,879,1,10
934,882,12,28
934,883,2,3
934,884,0,2
934,886,0,6
934,887,0,4
934,889,0,7
934,890,0,5
934,892,8,9
934,894,66,72
934,895,117,120
934,896,184,193
934,900,17,39
934,901,11,11
934,902,0,11
934,903,56,62
934,906,60,63
934,907,47,49
934,908,10,13
934,909,19,20
934,910,63,89
934,911,255,277
934,913,440,2449
934,914,30,154
934,915,9,51
934,916,285,1985
934,917,190,275
934,918,791,925
934,919,723,952
934,921,3546,4281
934,922,1838,2206
934,923,3696,5498
934,924,10676,11805
934,926,3555,3729
934,927,17,22
934,928,9,11
934,929,94,102
934,930,55,61
934,931,107,131
934,932,173,228
934,933,8,9
934,934,97,152
934,936,10,10
934,937,6,6
934,938,5,11
934,939,6,7
934,940,86,142
934,941,1,2
934,942,544,567
934,946,1,1
935,933,7220,7766
935,936,6440,7444
935,937,2880,3106
935,938,18445,24939
936,8,1232,1669
936,11,114,120
936,12,226,247
936,13,70,83
936,14,38,40
936,15,194,233
936,20,67,67
936,21,350,403
936,23,554,582
936,24,0,6
936,25,96,132
936,27,51,92
936,28,96,133
936,49,2,2
936,50,2,5
936,51,3,3
936,52,11,11
936,53,53,135
936,54,111,187
936,55,1527,1911
936,56,28,74
936,58,21,25
936,60,35,37
936,61,30,40
936,63,23,29
936,65,6,10
936,66,20,21
936,67,16,29
936,68,4746,14256
936,70,244,1252
936,98,200,209
936,99,529,678
936,102,4,4
936,103,185,1067
936,127,28,45
936,128,36,64
936,129,17,20
936,130,25,27
936,132,248,259
936,480,187,197
936,481,11,16
936,483,105,114
936,511,10,11
936,512,27,28
936,514,51,75
936,516,175,192
936,518,70,82
936,519,36,48
936,521,28,33
936,522,3,3
936,524,9,9
936,525,16,16
936,526,23,27
936,527,21,24
936,528,330,360
936,832,83,89
936,856,21,26
936,857,93,155
936,859,13,86
936,860,3,4
936,862,1,13
936,863,44,51
936,877,48,167
936,879,1,14
936,882,18,35
936,883,0,1
936,884,2,4
936,886,0,1
936,889,1,3
936,890,1,13
936,892,3,11
936,894,674,1256
936,895,103,832
936,896,696,1298
936,900,13,85
936,901,1,3
936,902,0,4
936,903,9,18
936,906,34,56
936,907,17,30
936,908,18,28
936,909,28,36
936,910,50,81
936,911,133,143
936,913,378,1532
936,914,39,392
936,915,16,747
936,916,228,720
936,917,438,889
936,918,858,1038
936,919,500,735
936,921,3435,4578
936,922,819,1321
936,923,5825,11378
936,924,10549,14084
936,926,1695,1959
936,927,1,1
936,928,7,11
936,929,74,99
936,930,39,54
936,931,134,186
936,932,82,117
936,933,16,26
936,934,9,11
936,935,7151,11150
936,936,1938,2898
936,937,44565,55078
936,938,72860,105373
936,939,6,97
936,940,47,105
936,941,10,21
936,942,1526,2245
937,8,164,182
937,11,91,91
937,12,96,98
937,13,83,84
937,14,28,28
937,15,239,247
937,19,1,1
937,20,63,65
937,21,333,348
937,23,269,276
937,24,6,18
937,25,21,21
937,27,13,15
937,28,55,55
937,50,1,1
937,52,3,3
937,53,15,16
937,54,22,22
937,55,256,289
937,56,6,17
937,58,13,15
937,60,26,28
937,61,14,14
937,63,3,3
937,65,2,2
937,66,9,9
937,67,3,3
937,68,6096,10646
937,70,177,731
937,98,237,238
937,99,205,213
937,103,141,726
937,127,17,18
937,128,7,12
937,129,5,5
937,130,6,7
937,132,77,78
937,480,107,108
937,481,29,31
937,483,124,127
937,511,11,11
937,512,27,33
937,514,70,99
937,516,235,241
937,518,100,104
937,519,54,61
937,521,25,26
937,524,8,8
937,525,16,16
937,526,19,19
937,527,10,10
937,528,198,207
937,832,17,17
937,856,21,25
937,857,17,24
937,859,15,32
937,860,1,2
937,862,7,16
937,863,30,30
937,877,54,124
937,879,7,25
937,882,18,40
937,883,2,2
937,884,0,2
937,890,4,14
937,892,13,14
937,894,11,13
937,895,22,28
937,896,351,417
937,900,7,21
937,901,6,7
937,902,1,3
937,903,14,20
937,906,26,29
937,907,14,14
937,908,16,19
937,909,8,10
937,910,59,65
937,911,148,152
937,913,479,1595
937,914,48,144
937,915,25,167
937,916,279,844
937,917,303,425
937,918,392,438
937,919,632,790
937,921,2145,2477
937,922,843,956
937,923,4690,6514
937,924,14834,16164
937,926,1060,1116
937,927,1,1
937,928,5,7
937,929,67,70
937,930,64,66
937,931,55,68
937,932,29,41
937,933,18,20
937,934,1,1
937,935,3024,3520
937,936,31564,38458
937,937,1466,1493
937,938,2889,31322
937,939,2,9
937,940,26,49
937,941,2,2
937,942,202,242
937,946,1,1
938,8,3143,3591
938,11,2724,2787
938,12,1639,1692
938,13,1968,2061
938,14,752,767
938,15,4426,4648
938,19,5,5
938,20,1077,1089
938,21,6234,6543
938,22,5,5
938,23,5397,5609
938,24,16,56
938,25,685,724
938,27,701,1118
938,28,1231,1386
938,49,6,6
938,50,16,17
938,51,25,26
938,52,190,193
938,53,573,697
938,54,778,913
938,55,30481,35320
938,56,1178,2439
938,58,294,369
938,60,943,1022
938,61,295,316
938,63,250,275
938,65,63,69
938,66,209,223
938,67,238,295
938,68,66292,223637
938,70,2154,9089
938,98,4380,4500
938,99,9399,10126
938,102,72,90
938,103,1307,10578
938,127,373,476
938,128,341,395
938,129,305,329
938,130,462,516
938,132,1611,1654
938,133,15,16
938,480,1663,1698
938,481,403,447
938,483,1809,1983
938,511,232,267
938,512,434,483
938,514,616,958
938,516,2066,2238
938,518,1917,2055
938,519,870,994
938,521,545,612
938,522,26,26
938,524,188,221
938,525,313,324
938,526,495,538
938,527,291,302
938,528,14136,14737
938,832,437,522
938,856,281,367
938,857,707,1173
938,859,204,868
938,860,5,55
938,862,32,283
938,863,714,836
938,877,655,1742
938,879,40,260
938,882,359,937
938,883,14,27
938,884,8,83
938,886,0,29
938,887,7,64
938,888,1,3
938,889,0,14
938,890,10,130
938,892,193,242
938,894,530,614
938,895,1699,2751
938,896,6371,14894
938,900,113,491
938,901,57,143
938,902,8,40
938,903,400,516
938,906,870,1065
938,907,461,500
938,908,333,466
938,909,156,187
938,910,670,1037
938,911,1849,1946
938,913,3733,20835
938,914,286,1454
938,915,422,1268
938,916,4714,22447
938,917,3295,4905
938,918,5072,5872
938,919,4924,6608
938,920,1,1
938,921,30084,37108
938,922,9363,11325
938,923,28533,45532
938,924,36037,42415
938,926,5411,6104
938,928,87,106
938,929,841,1002
938,930,662,743
938,931,815,1073
938,932,866,1107
938,933,4,6
938,934,3,5
938,935,20541,25971
938,936,81686,101586
938,937,10624,15226
938,938,51,83
938,939,61,157
938,940,500,912
938,941,150,166
938,942,21261,26261
938,946,4,4
939,8,419,457
939,11,92,96
939,12,60,62
939,13,34,35
939,14,28,29
939,15,107,108
939,20,70,73
939,21,606,617
939,23,125,133
939,24,0,3
939,25,6,7
939,27,5,5
939,28,6,6
939,52,3,3
939,53,24,24
939,54,55,56
939,55,70,73
939,56,2,2
939,58,1,1
939,60,1,1
939,61,2,2
939,67,0,4
939,68,39299,78977
939,70,1756,5319
939,98,242,243
939,99,73,79
939,103,3317,16566
939,127,6,6
939,128,5,5
939,129,5,6
939,130,6,6
939,132,20,20
939,480,109,111
939,481,63,63
939,483,326,346
939,511,8,8
939,512,7,7
939,514,14,15
939,516,81,86
939,518,546,559
939,519,238,248
939,521,86,87
939,524,20,20
939,525,40,41
939,526,57,60
939,527,16,18
939,528,218,225
939,832,4,4
939,856,9,9
939,857,5,5
939,859,4,12
939,860,0,1
939,862,6,18
939,863,51,53
939,877,39,51
939,879,7,14
939,882,41,62
939,883,4,12
939,884,11,24
939,885,0,2
939,886,1,3
939,887,4,12
939,888,0,1
939,889,4,5
939,890,6,29
939,892,8,8
939,894,11,13
939,895,4,4
939,896,68,69
939,900,16,43
939,901,8,13
939,902,2,2
939,903,4,4
939,906,9,10
939,907,58,60
939,908,29,30
939,909,5,8
939,910,35,39
939,911,85,87
939,913,948,3228
939,914,42,156
939,915,42,116
939,916,1061,2183
939,917,620,879
939,918,177,207
939,919,103,111
939,920,323,402
939,921,739,952
939,922,718,833
939,923,585,736
939,924,102,105
939,926,28,31
939,927,7,7
939,928,1,2
939,929,131,140
939,930,63,64
939,931,84,91
939,932,134,198
939,933,6,6
939,934,23,26
939,936,31,35
939,937,21,22
939,938,362,400
939,939,454,3938
939,940,30,42
939,942,21,22
939,946,18,20
940,8,2302,4032
940,11,884,1428
940,12,1045,1486
940,13,1479,2338
940,14,226,375
940,15,325,612
940,19,8,13
940,20,116,170
940,21,3570,5552
940,22,95,115
940,23,194,350
940,24,0,4
940,25,59,91
940,27,212,470
940,28,302,668
940,49,6,7
940,50,52,82
940,51,33,43
940,52,216,275
940,53,1099,2108
940,54,1549,2968
940,55,3903,6970
940,56,93,207
940,58,84,151
940,60,169,241
940,61,118,199
940,63,113,185
940,65,22,55
940,66,29,74
940,67,53,112
940,68,201,312
940,70,125,413
940,98,257,380
940,99,760,1414
940,102,40,47
940,103,64,231
940,127,425,612
940,128,980,1870
940,129,597,984
940,130,598,998
940,132,5130,7970
940,133,269,346
940,480,1273,1663
940,481,503,744
940,483,1830,2522
940,511,455,648
940,512,357,550
940,514,256,411
940,516,515,708
940,518,2403,3349
940,519,971,1339
940,521,691,1018
940,522,5,7
940,524,146,233
940,525,491,653
940,526,528,751
940,527,476,860
940,528,4066,6096
940,832,127,203
940,856,5,7
940,857,13,39
940,859,20,132
940,860,2,3
940,862,3,102
940,863,389,789
940,877,65,152
940,879,39,185
940,880,3,3
940,882,136,424
940,883,67,368
940,884,39,291
940,885,9,123
940,886,19,66
940,887,101,327
940,888,44,97
940,889,24,94
940,890,21,669
940,892,22,37
940,894,43,116
940,895,51,101
940,896,253,472
940,900,661,2407
940,901,580,1505
940,902,153,518
940,903,414,1005
940,906,2927,5895
940,907,2360,4012
940,908,2491,6029
940,909,3086,7175
940,910,25972,53935
940,911,68229,99574
940,913,113,564
940,914,132,218
940,915,36,92
940,916,309,621
940,917,448,1394
940,918,191,428
940,919,66,140
940,920,451,756
940,921,828,1802
940,922,267,559
940,923,694,1522
940,924,111,217
940,926,33,59
940,927,22,42
940,928,7262,13125
940,929,22466,37036
940,930,4223,9035
940,931,13251,26490
940,932,4903,11400
940,933,14,18
940,934,77,172
940,936,72,250
940,937,40,65
940,938,422,831
940,939,8,157
940,940,73,82
940,941,17,54
940,942,859,1818
940,946,24,40
941,8,46,50
941,11,26,26
941,12,190,194
941,13,346,354
941,14,192,194
941,19,144,145
941,20,57,57
941,21,55,57
941,22,336,341
941,23,585,591
941,24,1,28
941,25,269,271
941,27,582,589
941,28,1833,2091
941,49,27,27
941,50,73,73
941,51,36,36
941,52,257,258
941,53,121,122
941,54,119,122
941,55,99,100
941,56,39057,40131
941,58,8361,8638
941,60,21424,21536
941,62,4350,4388
941,64,6319,6466
941,65,1,1
941,67,2,3
941,68,2,3
941,70,0,5
941,98,1065,1077
941,99,847,879
941,102,14022,14222
